Screen_Taps,Notifications_Clicked,Hour_of_Day,Total_Sessions_Today,hour,day_of_week,is_weekend,Rolling_Avg_Duration,User_Avg_Duration,User_Total_Duration,User_Session_Count,App_Popularity_Rank,Duration_Per_Session,User_ID_Encoded,App_Name_Encoded,Day_of_Week_Encoded,Previous_App_Used_Encoded,Log_Duration
149,0,10,3,10,5,1,10.713333333333333,12.242142857142857,171.39000000000001,14,2.0,2.79,160,0,2,6,2.498151876538021
206,5,8,5,8,2,0,8.703333333333333,8.917,89.17,10,1.0,0.8866666666666667,81,4,6,5,1.843719208158766
166,5,10,5,10,2,0,3.14,6.029333333333333,90.44,15,2.0,0.8133333333333334,0,0,6,6,1.7715567619105355
74,0,5,4,5,3,0,12.433333333333335,10.761111111111111,96.85,9,7.0,0.476,85,5,4,7,1.2178757094949273
265,1,2,5,2,6,1,9.546666666666669,7.41,96.33,13,1.0,0.2816666666666667,57,4,3,0,0.9895411936137477
263,2,16,4,16,4,0,20.953333333333333,9.885454545454545,108.74,11,4.0,4.21,197,2,0,4,3.0933126018928547
201,0,15,3,15,6,1,3.573333333333333,4.231111111111111,38.08,9,3.0,0.5325,90,6,3,0,1.1410330045520618
240,5,16,5,16,4,0,10.366666666666665,10.922857142857143,152.92000000000002,14,5.0,0.48333333333333334,113,7,0,8,1.3609765531356006
155,3,9,2,9,1,0,12.945,10.117142857142856,70.82,7,3.0,1.99,70,6,5,1,1.9416152247724323
248,1,5,1,5,2,0,8.25,13.43,80.58,6,5.0,4.125,147,7,6,2,2.2246235515243336
114,2,0,5,0,5,1,8.086666666666668,10.6175,169.88,16,5.0,1.265,189,7,2,1,2.150598735996164
263,1,20,3,20,1,0,6.34,8.579166666666667,102.95,12,2.0,0.8525,87,0,5,8,1.4838746894587547
156,5,21,4,21,6,1,7.053333333333334,5.105,91.89,18,4.0,1.59,93,2,3,4,2.191653532286764
53,0,2,3,2,6,1,13.543333333333331,8.797142857142857,123.16,14,1.0,0.1575,139,3,3,5,0.48858001481867086
283,5,3,3,3,4,0,2.643333333333333,8.77375,70.19,8,6.0,0.5825,165,1,0,3,1.2029723039923523
217,2,18,3,18,1,0,8.06,13.104285714285714,183.46,14,4.0,2.765,112,2,5,8,2.4898941912990393
100,0,17,5,17,5,1,20.61,9.885454545454545,108.74,11,3.0,0.7799999999999999,197,6,2,3,1.7369512327330598
17,2,18,1,18,3,0,1.86,7.905,63.24,8,2.0,0.93,66,0,4,2,1.0508216248317614
124,4,20,6,20,5,1,10.476666666666667,10.922857142857143,152.92000000000002,14,3.0,2.105714285714286,113,6,2,8,2.756205242989257
284,0,2,2,2,1,0,9.66,8.094444444444443,72.85,9,1.0,4.5,54,4,5,8,2.6741486494265287
263,0,19,4,19,2,0,9.316666666666668,10.736666666666666,96.63,9,4.0,2.5940000000000003,55,2,6,8,2.6369121732688705
139,5,1,4,1,2,0,16.083333333333332,9.68,87.12,9,1.0,2.992,144,4,6,5,2.7700855920216627
23,5,14,3,14,5,1,4.516666666666667,8.822307692307692,114.69,13,2.0,1.315,8,0,2,0,1.834180185112007
108,1,4,2,4,1,0,9.475000000000001,10.379999999999999,72.66,7,1.0,0.7533333333333333,71,3,5,1,1.1817271953786161
163,5,14,4,14,6,1,7.906666666666666,13.104285714285714,183.46,14,3.0,1.7260000000000002,112,6,3,3,2.264883225810034
250,1,22,3,22,2,0,0.67,9.616363636363637,105.78,11,1.0,0.0175,116,3,6,5,0.06765864847381486
290,3,16,5,16,5,1,1.6033333333333342,8.727272727272727,96.0,11,3.0,0.21,1,6,2,4,0.8153648132841944
64,1,7,3,7,3,0,10.780000000000001,11.380714285714285,159.32999999999998,14,5.0,2.7,152,7,4,8,2.468099531471619
134,3,0,3,0,6,1,14.216666666666667,8.112857142857143,56.79,7,3.0,0.97,5,6,3,4,1.5851452198650557
48,5,3,3,3,0,0,19.91,9.026666666666666,81.24,9,5.0,0.03,172,7,1,7,0.11332868530700327
137,2,4,4,4,4,0,7.9433333333333325,7.7139999999999995,115.71,15,7.0,0.688,159,5,0,0,1.4906543764441333
223,3,21,3,21,2,0,9.796666666666667,7.663333333333333,137.94,18,6.0,4.4275,130,1,6,1,2.9290581402859983
145,3,17,2,17,0,0,22.41,15.633333333333333,93.8,6,2.0,10.28,134,0,1,3,3.460723360976182
282,5,12,5,12,6,1,10.916666666666666,6.578947368421052,125.0,19,2.0,0.07833333333333332,166,0,3,0,0.38526240079064494
202,4,11,6,11,4,0,9.43,10.6175,169.88,16,2.0,2.2642857142857142,189,0,0,8,2.8243506567983707
45,4,21,8,21,6,1,7.976666666666667,12.940666666666665,194.10999999999999,15,2.0,0.8333333333333334,199,0,3,5,2.1400661634962708
114,1,15,3,15,1,0,3.9633333333333334,11.4475,137.37,12,5.0,1.335,98,7,5,6,1.8468787684491343
69,4,8,2,8,3,0,19.0,12.285,171.99,14,2.0,11.280000000000001,171,0,4,5,3.550766151984302
174,5,3,6,3,5,1,8.803333333333333,17.211666666666666,206.54,12,5.0,0.5885714285714286,28,7,2,5,1.6331544390514163
217,5,0,9,0,3,0,11.356666666666667,8.568823529411766,145.67000000000002,17,5.0,0.04,135,7,4,3,0.33647223662121284
220,4,18,4,18,2,0,8.566666666666668,9.873333333333333,148.1,15,6.0,1.224,170,1,6,0,1.9629077254238843
74,5,7,3,7,2,0,16.69333333333333,11.902,178.53,15,4.0,4.9125,89,2,6,6,3.0277153194070414
61,5,15,2,15,3,0,7.82,11.318888888888889,101.87,9,5.0,2.6133333333333333,20,7,4,7,2.179286876649552
18,2,10,4,10,1,0,12.430000000000001,11.925263157894737,226.57999999999998,19,3.0,1.704,75,6,5,3,2.253394848803274
101,2,20,7,20,4,0,19.0,12.515,150.18,12,3.0,0.2725,22,6,0,7,1.1568811967920856
187,1,19,6,19,6,1,13.813333333333334,11.261538461538462,146.4,13,7.0,2.2871428571428574,48,5,3,1,2.8338014064077703
178,4,10,6,10,1,0,11.446666666666667,10.440833333333334,125.29,12,4.0,1.0071428571428571,10,2,5,4,2.085672091430472
26,0,19,1,19,5,1,6.29,7.721428571428571,54.05,7,6.0,3.145,192,1,2,2,1.9865035460205667
192,1,17,3,17,1,0,2.97,9.256,92.56,10,2.0,1.79,4,0,5,7,2.0992441689760155
161,5,22,3,22,2,0,4.4366666666666665,6.457142857142857,45.2,7,1.0,1.16,38,4,6,7,1.7298840655099674
184,5,23,1,23,1,0,8.42,16.036,80.18,5,6.0,4.21,103,1,5,2,2.2428350885882717
282,1,0,5,0,2,0,6.32,7.586153846153847,98.62,13,1.0,0.20666666666666667,14,3,6,6,0.8064758658669485
96,3,20,4,20,0,0,6.416666666666667,8.579166666666667,102.95,12,3.0,2.028,87,6,1,0,2.410542234499138
35,2,6,3,6,4,0,13.033333333333333,9.974444444444444,89.77,9,4.0,0.5325,60,2,0,1,1.1410330045520618
279,4,16,1,16,0,0,1.46,6.314615384615385,82.09,13,2.0,0.73,175,0,1,2,0.9001613499442713
10,5,1,7,1,3,0,9.730000000000002,10.440833333333334,125.29,12,4.0,0.17,10,2,4,3,0.8586616190375188
105,3,1,2,1,6,1,14.41,13.265,132.65,10,1.0,1.3466666666666667,167,4,3,1,1.6174060820832772
168,5,9,7,9,5,1,14.959999999999999,10.6175,169.88,16,1.0,2.68,189,3,2,0,3.1108450806544954
248,4,22,4,22,3,0,5.63,8.43,126.45,15,3.0,1.514,118,6,4,0,2.148267732609688
130,0,18,6,18,4,0,3.096666666666667,6.029333333333333,90.44,15,4.0,0.06714285714285714,0,2,0,0,0.38526240079064494
25,5,0,2,0,6,1,3.21,13.94375,111.55,8,5.0,0.7366666666666667,84,7,3,4,1.1662709371419244
93,4,13,8,13,3,0,9.480000000000002,10.440833333333334,125.29,12,3.0,2.2255555555555557,10,6,4,3,3.0459499897146083
192,0,15,3,15,6,1,13.446666666666665,21.400000000000002,149.8,7,1.0,2.4875,194,4,3,0,2.3933394562625097
210,4,11,4,11,0,0,9.073333333333332,8.915000000000001,89.15,10,5.0,4.086,46,7,1,4,3.0647918094854854
82,0,12,3,12,6,1,5.003333333333334,5.92875,47.43,8,1.0,1.8725,157,4,3,6,2.138889000323256
179,1,16,5,16,0,0,11.65,12.600999999999999,126.00999999999999,10,6.0,0.59,185,1,1,3,1.5129270120532565
176,5,8,2,8,6,1,1.46,13.097142857142858,183.36,14,3.0,0.12,193,6,3,4,0.3074846997479605
166,1,19,4,19,6,1,13.299999999999999,13.68,123.12,9,2.0,1.402,136,0,3,7,2.080690761080268
57,2,16,5,16,3,0,7.31,13.68,123.12,9,5.0,1.72,136,7,4,0,2.4265710727750367
60,1,0,5,0,4,0,12.86,15.448,231.72,15,2.0,4.201666666666667,47,0,0,7,3.2661410173353147
300,1,12,2,12,2,0,11.665,12.48375,99.87,8,1.0,4.44,148,3,6,4,2.6616571615324993
266,3,17,7,17,6,1,5.656666666666666,8.928461538461539,116.07000000000001,13,1.0,0.65,69,3,3,7,1.8245492920510458
67,4,23,5,23,5,1,19.653333333333332,9.894,98.94,10,1.0,5.338333333333334,191,3,2,4,3.4974162394026984
175,0,18,3,18,2,0,14.133333333333335,11.398333333333333,68.39,6,6.0,3.5125,32,1,6,8,2.7113779911948845
25,2,17,7,17,1,0,19.42666666666667,11.261538461538462,146.4,13,6.0,2.33375,48,1,5,6,2.9790946324009675
48,4,5,7,5,1,0,5.483333333333334,6.029333333333333,90.44,15,2.0,1.3875,0,0,5,3,2.4932054526026954
233,3,11,6,11,3,0,11.206666666666665,6.578947368421052,125.0,19,1.0,1.0771428571428572,166,4,4,0,2.1447610078004784
93,5,11,3,11,6,1,9.616666666666667,9.218461538461538,119.84,13,7.0,2.605,177,5,3,3,2.435366204227864
238,2,9,4,9,1,0,4.16,9.256,92.56,10,1.0,0.82,4,3,5,0,1.62924053973028
168,2,10,3,10,4,0,8.03,8.094444444444443,72.85,9,4.0,1.1925,54,2,0,5,1.752672080520008
132,1,12,4,12,0,0,3.0933333333333333,8.822307692307692,114.69,13,3.0,0.40199999999999997,8,6,1,0,1.1019400787607843
28,5,16,8,16,5,1,7.816666666666667,10.581764705882353,179.89000000000001,17,3.0,0.38,142,6,2,1,1.4861396960896067
213,2,4,6,4,2,0,3.9266666666666663,7.1054545454545455,78.16,11,2.0,0.7528571428571428,63,0,6,5,1.8357763546448291
178,2,2,2,2,1,0,13.33,5.227777777777778,47.05,9,7.0,6.366666666666667,25,5,5,7,3.00071981506503
136,3,18,8,18,5,1,8.799999999999999,8.928461538461539,116.07000000000001,13,1.0,1.1066666666666667,69,3,2,4,2.3942522815198695
209,1,1,6,1,0,0,10.453333333333333,8.917,89.17,10,3.0,1.0314285714285714,81,6,1,5,2.1065702090680882
51,4,2,2,2,3,0,4.165,11.616363636363637,127.78,11,6.0,0.93,50,1,4,7,1.332366019094335
162,0,20,6,20,5,1,7.3566666666666665,10.318333333333333,123.82000000000001,12,5.0,1.2257142857142858,94,7,2,3,2.259677591982769
17,5,15,5,15,2,0,21.016666666666666,9.215454545454547,101.37,11,5.0,2.895,97,7,6,8,2.9107188992270343
282,1,15,4,15,5,1,20.153333333333336,11.381111111111112,102.43,9,1.0,2.694,44,4,2,8,2.6720775406433925
225,2,11,4,11,1,0,9.56,8.806666666666667,79.26,9,2.0,2.582,101,0,5,7,2.6326080059353516
236,5,7,5,7,6,1,4.39,9.256,92.56,10,7.0,0.3183333333333333,4,5,3,4,1.0681530811834012
277,2,5,1,5,5,1,2.16,9.296,46.48,5,4.0,1.08,143,2,2,2,1.1505720275988207
44,1,19,2,19,4,0,8.65,16.036,80.18,5,7.0,2.9600000000000004,103,5,0,1,2.2905125117597764
221,4,16,5,16,6,1,4.08,10.761111111111111,96.85,9,1.0,0.20166666666666666,85,3,3,6,0.7929925155296614
54,5,3,9,3,3,0,18.61,9.9625,119.55,12,6.0,1.661,96,1,4,4,2.8684669225081145
158,2,16,1,16,1,0,6.85,11.116999999999999,111.16999999999999,10,2.0,3.425,121,0,5,2,2.060513531794317
281,0,15,5,15,4,0,17.493333333333336,8.904444444444444,80.14,9,5.0,7.491666666666667,78,7,0,1,3.827553848801696
50,4,17,5,17,4,0,13.079999999999998,8.867333333333333,133.01,15,5.0,4.385,176,7,0,6,3.3072529354856135
49,5,16,2,16,2,0,9.54,12.152499999999998,145.82999999999998,12,7.0,3.6733333333333333,137,5,6,1,2.486571929107061
162,3,15,6,15,6,1,4.433333333333334,10.024545454545455,110.27000000000001,11,5.0,0.8571428571428571,195,7,3,4,1.9459101490553132
36,3,2,5,2,4,0,18.86666666666667,9.873333333333333,148.1,15,1.0,5.723333333333334,170,4,0,1,3.56501546689155
157,3,2,3,2,1,0,12.183333333333335,13.265,132.65,10,4.0,1.9325,167,2,5,5,2.166765369851511
247,2,2,3,2,6,1,16.923333333333332,10.58,63.48,6,1.0,2.005,198,4,3,3,2.199444334074532
49,5,2,5,2,4,0,2.9133333333333336,7.7139999999999995,115.71,15,1.0,0.28833333333333333,159,3,0,6,1.0043016091968684
84,5,13,7,13,1,0,5.283333333333333,8.917,89.17,10,7.0,0.41375,81,5,5,7,1.4609379041156565
93,0,0,9,0,4,0,9.236666666666666,10.581764705882353,179.89000000000001,17,6.0,0.631,142,1,0,7,1.989243273761687
107,1,19,5,19,0,0,5.766666666666666,7.77888888888889,70.01,9,6.0,1.67,169,1,1,3,2.3997118037247684
49,4,23,5,23,5,1,2.773333333333333,7.475999999999999,74.75999999999999,10,3.0,0.06166666666666667,186,6,2,1,0.3148107398400336
282,3,15,5,15,4,0,13.46,11.925263157894737,226.57999999999998,19,3.0,0.8916666666666666,75,6,0,7,1.8484548129046001
275,1,0,1,0,4,0,1.17,13.317272727272725,146.48999999999998,11,1.0,0.585,151,3,0,2,0.7747271675523681
200,1,23,7,23,3,0,8.583333333333334,6.578947368421052,125.0,19,6.0,2.2175,166,1,4,5,2.930660276810276
69,2,0,4,0,2,0,7.359999999999999,7.890000000000001,71.01,9,1.0,1.966,19,4,6,1,2.382320061012899
294,5,22,2,22,1,0,7.09,12.795000000000002,76.77000000000001,6,1.0,1.2366666666666666,146,4,5,0,1.5496879080283263
49,1,15,3,15,5,1,17.94333333333333,12.285,171.99,14,7.0,3.9575,171,5,2,0,2.8231630082027146
290,1,7,6,7,2,0,3.48,10.7,160.5,15,1.0,0.08285714285714285,133,4,6,7,0.4574248470388754
152,4,7,6,7,3,0,18.50333333333333,9.894,98.94,10,5.0,0.6442857142857142,191,7,4,4,1.706564623164823
242,1,15,4,15,4,0,2.18,4.231111111111111,38.08,9,4.0,0.22400000000000003,90,2,0,7,0.7514160886839211
174,1,15,4,15,5,1,12.393333333333333,11.902,178.53,15,1.0,3.3920000000000003,89,4,2,3,2.8881470628740535
145,0,20,3,20,1,0,6.260000000000001,7.8870000000000005,78.87,10,7.0,1.465,184,5,5,8,1.9257074417377937
292,2,6,3,6,3,0,2.2133333333333334,7.393571428571428,103.50999999999999,14,1.0,0.4325,158,3,4,6,1.0043016091968684
34,0,14,4,14,5,1,15.03,10.904666666666666,163.57,15,3.0,3.816,16,6,2,1,2.9997242948235283
57,0,19,4,19,3,0,13.306666666666667,12.242142857142857,171.39000000000001,14,5.0,3.774,160,7,4,0,2.9892110565637253
277,0,19,5,19,0,0,19.036666666666665,10.64,180.88,17,1.0,2.08,162,3,1,0,2.601207105484161
183,4,1,2,1,3,0,5.515000000000001,10.531428571428572,73.72,7,7.0,3.3533333333333335,131,5,4,1,2.4033349960941885
76,0,0,4,0,2,0,11.403333333333334,8.112857142857143,56.79,7,1.0,0.16999999999999998,5,3,6,7,0.6151856390902335
274,5,14,4,14,4,0,2.0833333333333335,6.143636363636364,67.58,11,3.0,0.496,24,6,0,3,1.247032293786383
185,0,16,8,16,6,1,9.293333333333335,6.578947368421052,125.0,19,7.0,0.2888888888888889,166,5,3,1,1.2809338454620642
115,0,3,3,3,3,0,21.953333333333333,13.8275,221.24,16,1.0,11.39,109,3,4,5,3.840741803423182
159,1,20,2,20,4,0,2.3,6.314615384615385,82.09,13,7.0,1.0466666666666666,175,5,0,0,1.420695787837223
65,5,10,6,10,3,0,16.65666666666667,8.904444444444444,80.14,9,2.0,0.002857142857142857,78,0,4,8,0.01980262729617973
136,1,8,3,8,6,1,5.6499999999999995,7.52,67.67999999999999,9,1.0,0.22,123,4,3,3,0.6312717768418578
216,1,13,3,13,4,0,8.146666666666667,10.408333333333333,124.9,12,1.0,2.665,51,3,0,5,2.4561641809223462
159,0,14,4,14,0,0,5.906666666666666,13.265,132.65,10,4.0,1.19,167,2,1,3,1.9387416595767006
73,1,13,4,13,4,0,2.1166666666666667,8.797142857142857,123.16,14,1.0,0.446,139,4,0,4,1.172482137234565
24,1,15,2,15,3,0,12.33,7.905,63.24,8,5.0,7.6000000000000005,66,7,4,0,3.169685580677429
77,4,4,2,4,5,1,5.66,11.928571428571429,83.5,7,1.0,2.7266666666666666,95,3,2,1,2.217027204632399
276,0,7,2,7,2,0,12.855,15.895999999999997,79.47999999999999,5,1.0,2.7466666666666666,39,3,6,7,2.2235418856535927
99,0,22,5,22,2,0,2.483333333333333,6.143636363636364,67.58,11,1.0,0.2383333333333333,24,3,6,7,0.8878912573524569
246,4,21,2,21,4,0,19.305,13.317272727272725,146.48999999999998,11,1.0,12.479999999999999,151,3,0,4,3.6490985841020915
90,2,2,6,2,3,0,11.32,9.885454545454545,108.74,11,3.0,1.1757142857142857,197,6,4,7,2.222459048514761
193,1,7,3,7,3,0,8.336666666666668,7.913333333333333,71.22,9,1.0,1.0825,3,3,4,4,1.673351238177753
276,2,20,4,20,3,0,12.723333333333334,10.408333333333333,124.9,12,3.0,3.438,51,6,4,4,2.900871992530031
225,3,3,8,3,6,1,9.886666666666665,11.438571428571427,160.14,14,4.0,1.7244444444444444,119,2,3,7,2.8045717680928317
167,1,13,4,13,5,1,8.076666666666666,8.591249999999999,68.72999999999999,8,2.0,3.4,106,0,2,5,2.8903717578961645
145,0,19,6,19,2,0,16.403333333333332,10.64,180.88,17,3.0,0.92,162,6,6,4,2.0068708488450007
257,2,17,2,17,6,1,24.09,14.809999999999999,74.05,5,5.0,1.1300000000000001,77,7,3,8,1.4793292270870801
217,4,0,4,0,4,0,14.386666666666665,9.916666666666666,59.5,6,4.0,3.7560000000000002,183,2,0,5,2.984671326194566
53,2,0,4,0,0,0,8.243333333333334,9.218461538461538,119.84,13,6.0,0.97,177,1,1,6,1.766441661243765
22,0,19,3,19,1,0,8.063333333333334,10.379999999999999,72.66,7,6.0,1.31,71,1,5,4,1.8309801823813363
173,4,17,4,17,1,0,15.08,8.77375,70.19,8,6.0,7.514,165,1,5,1,3.6524747722201365
21,5,12,5,12,2,0,14.233333333333334,11.381111111111112,102.43,9,1.0,0.39666666666666667,44,4,6,5,1.2178757094949273
165,5,23,8,23,4,0,6.456666666666666,8.917,89.17,10,3.0,0.9822222222222222,81,6,0,6,2.286455711064162
206,5,10,5,10,1,0,14.356666666666664,10.904666666666666,163.57,15,3.0,0.5066666666666667,16,6,5,7,1.3962446919730587
246,2,15,6,15,3,0,9.136666666666667,15.448,231.72,15,7.0,0.054285714285714284,47,5,4,0,0.3220834991691132
198,1,19,6,19,4,0,9.603333333333333,11.259,112.59,10,1.0,1.4042857142857144,64,3,0,8,2.382320061012899
14,0,9,3,9,4,0,11.016666666666666,5.227777777777778,47.05,9,5.0,1.5975,25,7,0,6,2.00012773496011
194,0,7,4,7,0,0,13.436666666666667,11.380714285714285,159.32999999999998,14,1.0,3.228,152,4,1,8,2.8414149131696336
73,4,8,2,8,1,0,18.955,11.116999999999999,111.16999999999999,10,5.0,10.353333333333333,121,7,5,0,3.467609147181407
19,0,19,4,19,0,0,9.303333333333333,7.075454545454545,77.83,11,1.0,2.554,52,3,1,0,2.6224923127405635
234,3,23,5,23,6,1,11.11,11.380714285714285,159.32999999999998,14,2.0,1.065,152,0,3,5,2.00012773496011
122,4,0,5,0,0,0,11.863333333333332,8.670833333333333,104.05,12,2.0,0.9916666666666667,190,0,1,1,1.9387416595767006
131,3,23,4,23,5,1,10.493333333333334,5.525714285714286,38.68,7,1.0,3.62,9,3,2,7,2.949688335052584
135,4,5,6,5,6,1,11.756666666666668,8.374444444444444,75.37,9,7.0,0.6357142857142858,164,5,3,0,1.6956156086751526
53,0,17,4,17,5,1,2.373333333333333,7.52,67.67999999999999,9,7.0,0.254,123,5,2,5,0.8197798314933114
219,4,22,4,22,0,0,9.413333333333334,7.663333333333333,137.94,18,7.0,0.006,130,5,1,1,0.029558802241544425
142,4,23,4,23,6,1,14.293333333333331,13.512,135.12,10,3.0,6.9959999999999996,45,6,3,1,3.5829632285223867
73,3,11,3,11,2,0,15.453333333333333,14.847,148.47,10,3.0,2.12,35,6,6,3,2.2491843162669305
274,1,0,4,0,2,0,14.800000000000002,14.847,148.47,10,4.0,5.204,35,2,6,7,3.2965773325320527
16,3,4,3,4,2,0,13.876666666666667,11.040000000000001,88.32000000000001,8,2.0,3.425,110,0,6,0,2.6878474937846906
87,0,10,9,10,4,0,8.603333333333332,11.438571428571427,160.14,14,6.0,0.8550000000000001,119,1,0,3,2.256541154492639
297,5,9,6,9,4,0,10.14,7.7139999999999995,115.71,15,5.0,3.607142857142857,159,7,0,4,3.2676659890376327
81,3,16,2,16,0,0,21.2,12.331111111111111,110.98,9,2.0,4.156666666666667,67,0,1,0,2.6004649904222727
174,1,6,3,6,4,0,17.64,12.331111111111111,110.98,9,1.0,2.63,67,3,0,0,2.444084655267745
31,0,11,5,11,2,0,13.343333333333334,11.902,178.53,15,5.0,0.57,89,7,6,5,1.4861396960896067
14,4,4,4,4,4,0,4.083333333333333,11.20142857142857,78.41,7,1.0,0.762,102,4,0,6,1.57069708411767
62,1,15,8,15,2,0,14.05666666666667,11.261538461538462,146.4,13,7.0,0.8322222222222222,48,5,6,1,2.138889000323256
126,1,3,4,3,4,0,10.143333333333333,8.094444444444443,72.85,9,1.0,2.432,54,3,0,3,2.577181925897171
62,1,1,5,1,5,1,3.7899999999999996,8.797142857142857,123.16,14,4.0,1.4183333333333332,139,2,2,5,2.252343876557299
184,4,18,4,18,2,0,17.183333333333334,14.2625,114.1,8,6.0,3.092,21,1,6,7,2.800933195248924
49,1,18,6,18,1,0,17.77,10.591666666666667,127.10000000000001,12,6.0,0.9942857142857143,107,1,5,4,2.0744289998562917
244,2,6,5,6,6,1,11.32,8.915000000000001,89.15,10,4.0,1.1783333333333335,46,2,3,8,2.0881534822818573
63,3,6,10,6,2,0,7.579999999999999,10.581764705882353,179.89000000000001,17,7.0,1.1827272727272726,142,5,6,1,2.6397713603489157
42,1,18,2,18,4,0,3.4949999999999997,8.812857142857142,61.69,7,1.0,0.3933333333333333,155,3,0,8,0.7793248768009975
87,2,4,7,4,3,0,6.866666666666667,10.64,180.88,17,7.0,0.21,162,5,4,7,0.9858167945227652
246,0,14,6,14,5,1,15.373333333333333,15.317272727272725,168.48999999999998,11,6.0,3.4442857142857144,156,1,2,1,3.2232661731694936
157,1,4,4,4,0,0,14.730000000000002,10.303333333333335,154.55,15,4.0,2.402,42,2,1,3,2.565718292524414
22,5,5,5,5,0,0,3.97,5.105,91.89,18,1.0,0.09499999999999999,93,4,1,3,0.45107561936021656
247,5,0,2,0,4,0,15.1,17.544999999999998,105.27,6,1.0,7.216666666666666,29,4,0,0,3.120159851929043
92,4,15,4,15,2,0,1.72,6.417,64.17,10,7.0,0.124,73,5,6,0,0.4824261492442927
11,5,12,5,12,1,0,13.160000000000002,12.242142857142857,171.39000000000001,14,2.0,1.575,160,0,5,8,2.3466019784108196
14,4,10,5,10,0,0,9.520000000000001,10.736666666666666,96.63,9,5.0,0.545,55,7,1,3,1.451613827240533
44,5,2,10,2,4,0,8.020000000000001,8.568823529411766,145.67000000000002,17,5.0,0.4436363636363636,135,7,0,8,1.7715567619105355
173,3,18,4,18,4,0,13.06,7.436,74.36,10,7.0,2.238,179,5,0,7,2.50061594349318
281,1,1,9,1,4,0,9.01,6.578947368421052,125.0,19,2.0,0.669,166,0,0,6,2.0399207835175526
148,3,9,5,9,1,0,7.963333333333334,7.246666666666667,86.96000000000001,12,7.0,2.23,59,5,5,5,2.6658383522929006
138,3,23,5,23,5,1,2.693333333333331,10.464166666666666,125.57,12,2.0,0.011666666666666667,17,0,2,0,0.06765864847381486
32,3,1,4,1,2,0,11.313333333333333,7.393571428571428,103.50999999999999,14,2.0,6.244,158,0,6,4,3.472587377748828
254,3,19,6,19,0,0,3.576666666666666,5.105,91.89,18,5.0,0.3157142857142857,93,7,1,5,1.1662709371419244
224,0,20,4,20,1,0,7.373333333333334,7.8870000000000005,78.87,10,1.0,1.24,184,3,5,6,1.9740810260220096
118,4,3,5,3,4,0,11.593333333333334,8.43,126.45,15,5.0,3.8699999999999997,118,7,0,7,3.187178738124946
138,2,11,4,11,4,0,10.093333333333334,13.901111111111112,125.11,9,7.0,2.684,15,5,0,6,2.668616131856803
271,3,16,4,16,4,0,18.853333333333335,12.285,171.99,14,2.0,1.378,171,0,0,6,2.065596134857783
46,3,12,3,12,1,0,5.8133333333333335,6.095000000000001,60.95,10,2.0,0.905,141,0,5,1,1.5303947050936475
148,5,6,3,6,5,1,8.673333333333334,11.245000000000001,157.43,14,3.0,0.52,86,6,2,4,1.1249295969854831
108,0,5,4,5,2,0,3.966666666666667,4.147142857142858,29.03,7,6.0,0.42000000000000004,40,1,6,8,1.1314021114911006
69,1,7,3,7,2,0,20.946666666666665,12.152499999999998,145.82999999999998,12,4.0,10.94,137,2,6,6,3.801314883443724
188,2,7,3,7,3,0,17.823333333333334,10.117142857142856,70.82,7,2.0,6.895,70,0,4,7,3.352707172501721
273,2,8,4,8,3,0,13.916666666666666,13.496666666666668,80.98,6,4.0,3.964,68,2,4,1,3.035914063186823
182,1,7,4,7,4,0,14.649999999999999,9.072999999999999,90.72999999999999,10,7.0,1.9280000000000002,6,5,0,3,2.364620483913498
160,2,19,5,19,4,0,2.9566666666666666,8.822307692307692,114.69,13,6.0,0.26666666666666666,8,1,0,7,0.9555114450274363
53,5,19,3,19,4,0,2.686666666666666,4.602222222222222,41.42,9,6.0,0.4675,145,1,0,5,1.0543120297715298
208,5,7,4,7,5,1,23.8,13.8275,221.24,16,2.0,4.134,109,0,2,4,3.075928815548268
40,3,20,4,20,6,1,13.816666666666665,10.117142857142856,70.82,7,1.0,1.58,70,3,3,0,2.186051276738094
76,5,5,6,5,2,0,13.713333333333333,12.242142857142857,171.39000000000001,14,5.0,1.8314285714285714,160,7,6,0,2.626116818339524
102,4,1,3,1,3,0,12.483333333333334,10.286,102.86,10,2.0,3.315,196,0,4,1,2.6574584149861495
119,4,11,5,11,5,1,22.150000000000002,13.8275,221.24,16,5.0,0.03666666666666667,109,7,2,0,0.19885085874516517
107,1,12,7,12,1,0,7.343333333333333,11.259,112.59,10,1.0,0.04875,64,4,5,4,0.3293037471426004
69,3,21,2,21,0,0,4.1,7.721428571428571,54.05,7,5.0,0.6366666666666666,192,7,1,1,1.0681530811834012
111,3,21,5,21,2,0,14.406666666666666,7.075454545454545,77.83,11,1.0,2.8516666666666666,52,3,6,4,2.8964642718953217
23,2,11,6,11,3,0,8.07,11.925263157894737,226.57999999999998,19,7.0,1.477142857142857,75,5,4,7,2.4283362982996057
234,3,7,3,7,6,1,5.773333333333333,11.616363636363637,127.78,11,1.0,2.2475,50,4,3,1,2.301584592660462
65,0,13,1,13,6,1,13.94,10.141538461538461,131.84,13,4.0,6.97,80,2,3,2,2.704042179704671
273,1,1,2,1,4,0,2.88,11.253,112.53,10,4.0,0.9,188,2,0,3,1.3083328196501787
287,3,13,6,13,4,0,14.976666666666668,9.873333333333333,148.1,15,1.0,0.6385714285714286,170,3,0,5,1.6992786164338898
